Data,Otwarcie,Najwyzszy,Najnizszy,Zamkniecie
2011-11-29,2.3635,2.3635,2.3635,2.3635
2011-11-30,2.3436,2.3436,2.3436,2.3436
2011-12-01,2.4015,2.4015,2.4015,2.4015
2011-12-02,2.4131,2.4131,2.4131,2.4131
2011-12-05,2.4079,2.4079,2.4079,2.4079
2011-12-06,2.3969,2.3969,2.3969,2.3969
2011-12-07,2.4056,2.4056,2.4056,2.4056
2011-12-08,2.4021,2.4021,2.4021,2.4021
2011-12-09,2.3657,2.3657,2.3657,2.3657
2011-12-12,2.3491,2.3491,2.3491,2.3491
2011-12-13,2.3164,2.3164,2.3164,2.3164
2011-12-14,2.2915,2.2915,2.2915,2.2915
2011-12-15,2.2894,2.2894,2.2894,2.2894
2011-12-16,2.3164,2.3164,2.3164,2.3164
2011-12-19,2.3272,2.3272,2.3272,2.3272
2011-12-20,2.3458,2.3458,2.3458,2.3458
2011-12-21,2.3753,2.3753,2.3753,2.3753
2011-12-22,2.3669,2.3669,2.3669,2.3669
2011-12-23,2.3624,2.3624,2.3624,2.3624
2011-12-27,2.377,2.377,2.377,2.377
2011-12-28,2.3901,2.3901,2.3901,2.3901
2011-12-29,2.3591,2.3591,2.3591,2.3591
2011-12-30,2.3502,2.3502,2.3502,2.3502
2012-01-02,2.3256,2.3256,2.3256,2.3256
2012-01-03,2.3278,2.3278,2.3278,2.3278
2012-01-04,2.3463,2.3463,2.3463,2.3463
2012-01-05,2.2931,2.2931,2.2931,2.2931
2012-01-09,2.2936,2.2936,2.2936,2.2936
2012-01-10,2.2915,2.2915,2.2915,2.2915
2012-01-11,2.3031,2.3031,2.3031,2.3031
2012-01-12,2.2952,2.2952,2.2952,2.2952
2012-01-13,2.3436,2.3436,2.3436,2.3436
2012-01-16,2.3132,2.3132,2.3132,2.3132
2012-01-17,2.3513,2.3513,2.3513,2.3513
2012-01-18,2.3657,2.3657,2.3657,2.3657
2012-01-19,2.3878,2.3878,2.3878,2.3878
2012-01-20,2.4033,2.4033,2.4033,2.4033
2012-01-23,2.4079,2.4079,2.4079,2.4079
2012-01-24,2.4414,2.4414,2.4414,2.4414
2012-01-25,2.4384,2.4384,2.4384,2.4384
2012-01-26,2.4845,2.4845,2.4845,2.4845
2012-01-27,2.4981,2.4981,2.4981,2.4981
2012-01-30,2.4802,2.4802,2.4802,2.4802
2012-01-31,2.4988,2.4988,2.4988,2.4988
2012-02-01,2.5176,2.5176,2.5176,2.5176
2012-02-02,2.5164,2.5164,2.5164,2.5164
2012-02-03,2.5246,2.5246,2.5246,2.5246
2012-02-06,2.505,2.505,2.505,2.505
2012-02-07,2.5246,2.5246,2.5246,2.5246
2012-02-08,2.5556,2.5556,2.5556,2.5556
2012-02-09,2.5484,2.5484,2.5484,2.5484
2012-02-10,2.5323,2.5323,2.5323,2.5323
2012-02-13,2.5387,2.5387,2.5387,2.5387
2012-02-14,2.5227,2.5227,2.5227,2.5227
2012-02-15,2.5368,2.5368,2.5368,2.5368
2012-02-16,2.4698,2.4698,2.4698,2.4698
2012-02-17,2.524,2.524,2.524,2.524
2012-02-20,2.5381,2.5381,2.5381,2.5381
2012-02-21,2.5478,2.5478,2.5478,2.5478
2012-02-22,2.5323,2.5323,2.5323,2.5323
2012-02-23,2.551,2.551,2.551,2.551
2012-02-24,2.574,2.574,2.574,2.574
2012-02-27,2.5667,2.5667,2.5667,2.5667
2012-02-28,2.582,2.582,2.582,2.582
2012-02-29,2.6049,2.6049,2.6049,2.6049
2012-03-01,2.5974,2.5974,2.5974,2.5974
2012-03-02,2.5887,2.5887,2.5887,2.5887
2012-03-05,2.5589,2.5589,2.5589,2.5589
2012-03-06,2.5484,2.5484,2.5484,2.5484
2012-03-07,2.5394,2.5394,2.5394,2.5394
2012-03-08,2.5582,2.5582,2.5582,2.5582
2012-03-09,2.5654,2.5654,2.5654,2.5654
2012-03-12,2.5674,2.5674,2.5674,2.5674
2012-03-13,2.5635,2.5635,2.5635,2.5635
2012-03-14,2.5297,2.5297,2.5297,2.5297
2012-03-15,2.5285,2.5285,2.5285,2.5285
2012-03-16,2.5336,2.5336,2.5336,2.5336
2012-03-19,2.5569,2.5569,2.5569,2.5569
2012-03-20,2.5648,2.5648,2.5648,2.5648
2012-03-21,2.5714,2.5714,2.5714,2.5714
2012-03-22,2.5297,2.5297,2.5297,2.5297
2012-03-23,2.5517,2.5517,2.5517,2.5517
2012-03-26,2.5595,2.5595,2.5595,2.5595
2012-03-27,2.59,2.59,2.59,2.59
2012-03-28,2.5773,2.5773,2.5773,2.5773
2012-03-29,2.5667,2.5667,2.5667,2.5667
2012-03-30,2.5714,2.5714,2.5714,2.5714
2012-04-02,2.5867,2.5867,2.5867,2.5867
2012-04-03,2.5873,2.5873,2.5873,2.5873
2012-04-04,2.5465,2.5465,2.5465,2.5465
2012-04-05,2.5419,2.5419,2.5419,2.5419
2012-04-06,2.5246,2.5246,2.5246,2.5246
2012-04-10,2.5126,2.5126,2.5126,2.5126
2012-04-11,2.5025,2.5025,2.5025,2.5025
2012-04-12,2.5195,2.5195,2.5195,2.5195
2012-04-13,2.5221,2.5221,2.5221,2.5221
2012-04-16,2.5113,2.5113,2.5113,2.5113
2012-04-17,2.5145,2.5145,2.5145,2.5145
2012-04-18,2.5107,2.5107,2.5107,2.5107
2012-04-19,2.5145,2.5145,2.5145,2.5145
2012-04-20,2.5176,2.5176,2.5176,2.5176
2012-04-23,2.5069,2.5069,2.5069,2.5069
2012-04-24,2.5088,2.5088,2.5088,2.5088
2012-04-25,2.5304,2.5304,2.5304,2.5304
2012-04-26,2.5368,2.5368,2.5368,2.5368
2012-04-27,2.531,2.531,2.531,2.531
2012-04-30,2.5465,2.5465,2.5465,2.5465
2012-05-02,2.5536,2.5536,2.5536,2.5536
2012-05-04,2.5145,2.5145,2.5145,2.5145
2012-05-07,2.4826,2.4826,2.4826,2.4826
2012-05-08,2.4869,2.4869,2.4869,2.4869
2012-05-09,2.4839,2.4839,2.4839,2.4839
2012-05-10,2.4492,2.4492,2.4492,2.4492
2012-05-11,2.4468,2.4468,2.4468,2.4468
2012-05-14,2.3992,2.3992,2.3992,2.3992
2012-05-15,2.3878,2.3878,2.3878,2.3878
2012-05-16,2.3436,2.3436,2.3436,2.3436
2012-05-17,2.3557,2.3557,2.3557,2.3557
2012-05-18,2.3365,2.3365,2.3365,2.3365
2012-05-21,2.3742,2.3742,2.3742,2.3742
2012-05-22,2.3827,2.3827,2.3827,2.3827
2012-05-23,2.3408,2.3408,2.3408,2.3408
2012-05-24,2.3218,2.3218,2.3218,2.3218
2012-05-25,2.3386,2.3386,2.3386,2.3386
2012-05-28,2.3419,2.3419,2.3419,2.3419
2012-05-29,2.3332,2.3332,2.3332,2.3332
2012-05-30,2.3218,2.3218,2.3218,2.3218
2012-05-31,2.2815,2.2815,2.2815,2.2815
2012-06-01,2.2624,2.2624,2.2624,2.2624
2012-06-04,2.2686,2.2686,2.2686,2.2686
2012-06-05,2.2727,2.2727,2.2727,2.2727
2012-06-06,2.318,2.318,2.318,2.318
2012-06-08,2.348,2.348,2.348,2.348
2012-06-11,2.3714,2.3714,2.3714,2.3714
2012-06-12,2.343,2.343,2.343,2.343
2012-06-13,2.3507,2.3507,2.3507,2.3507
2012-06-14,2.3618,2.3618,2.3618,2.3618
2012-06-15,2.3804,2.3804,2.3804,2.3804
2012-06-18,2.3952,2.3952,2.3952,2.3952
2012-06-19,2.3787,2.3787,2.3787,2.3787
2012-06-20,2.4102,2.4102,2.4102,2.4102
2012-06-21,2.401,2.401,2.401,2.401
2012-06-22,2.3759,2.3759,2.3759,2.3759
2012-06-25,2.368,2.368,2.368,2.368
2012-06-26,2.3714,2.3714,2.3714,2.3714
2012-06-27,2.3753,2.3753,2.3753,2.3753
2012-06-28,2.3607,2.3607,2.3607,2.3607
2012-06-29,2.3691,2.3691,2.3691,2.3691
2012-07-02,2.4108,2.4108,2.4108,2.4108
2012-07-03,2.4207,2.4207,2.4207,2.4207
2012-07-04,2.4207,2.4207,2.4207,2.4207
2012-07-05,2.3964,2.3964,2.3964,2.3964
2012-07-06,2.3736,2.3736,2.3736,2.3736
2012-07-09,2.3436,2.3436,2.3436,2.3436
2012-07-10,2.368,2.368,2.368,2.368
2012-07-11,2.3742,2.3742,2.3742,2.3742
2012-07-12,2.3541,2.3541,2.3541,2.3541
2012-07-13,2.3458,2.3458,2.3458,2.3458
2012-07-16,2.3591,2.3591,2.3591,2.3591
2012-07-17,2.3815,2.3815,2.3815,2.3815
2012-07-18,2.373,2.373,2.373,2.373
2012-07-19,2.3844,2.3844,2.3844,2.3844
2012-07-20,2.3787,2.3787,2.3787,2.3787
2012-07-23,2.3403,2.3403,2.3403,2.3403
2012-07-24,2.331,2.331,2.331,2.331
2012-07-25,2.3288,2.3288,2.3288,2.3288
2012-07-26,2.3425,2.3425,2.3425,2.3425
2012-07-27,2.3952,2.3952,2.3952,2.3952
2012-07-30,2.3964,2.3964,2.3964,2.3964
2012-07-31,2.419,2.419,2.419,2.419
2012-08-01,2.426,2.426,2.426,2.426
2012-08-02,2.4219,2.4219,2.4219,2.4219
2012-08-03,2.4184,2.4184,2.4184,2.4184
2012-08-06,2.4777,2.4777,2.4777,2.4777
2012-08-07,2.4863,2.4863,2.4863,2.4863
2012-08-08,2.4492,2.4492,2.4492,2.4492
2012-08-09,2.4673,2.4673,2.4673,2.4673
2012-08-10,2.4372,2.4372,2.4372,2.4372
2012-08-13,2.4343,2.4343,2.4343,2.4343
2012-08-14,2.4528,2.4528,2.4528,2.4528
2012-08-16,2.4361,2.4361,2.4361,2.4361
2012-08-17,2.4612,2.4612,2.4612,2.4612
2012-08-20,2.46,2.46,2.46,2.46
2012-08-21,2.4722,2.4722,2.4722,2.4722
2012-08-22,2.4783,2.4783,2.4783,2.4783
2012-08-23,2.4931,2.4931,2.4931,2.4931
2012-08-24,2.4802,2.4802,2.4802,2.4802
2012-08-27,2.4907,2.4907,2.4907,2.4907
2012-08-28,2.4802,2.4802,2.4802,2.4802
2012-08-29,2.4528,2.4528,2.4528,2.4528
2012-08-30,2.4313,2.4313,2.4313,2.4313
2012-08-31,2.4284,2.4284,2.4284,2.4284
2012-09-03,2.4361,2.4361,2.4361,2.4361
2012-09-04,2.451,2.451,2.451,2.451
2012-09-05,2.4091,2.4091,2.4091,2.4091
2012-09-06,2.4612,2.4612,2.4612,2.4612
2012-09-07,2.4913,2.4913,2.4913,2.4913
2012-09-10,2.5145,2.5145,2.5145,2.5145
2012-09-11,2.524,2.524,2.524,2.524
2012-09-12,2.5536,2.5536,2.5536,2.5536
2012-09-13,2.5323,2.5323,2.5323,2.5323
2012-09-14,2.6035,2.6035,2.6035,2.6035
2012-09-17,2.6021,2.6021,2.6021,2.6021
2012-09-18,2.5833,2.5833,2.5833,2.5833
2012-09-19,2.5833,2.5833,2.5833,2.5833
2012-09-20,2.5291,2.5291,2.5291,2.5291
2012-09-21,2.5628,2.5628,2.5628,2.5628
2012-09-24,2.5407,2.5407,2.5407,2.5407
2012-09-25,2.5323,2.5323,2.5323,2.5323
2012-09-26,2.531,2.531,2.531,2.531
2012-09-27,2.517,2.517,2.517,2.517
2012-09-28,2.551,2.551,2.551,2.551
2012-10-01,2.5602,2.5602,2.5602,2.5602
2012-10-02,2.5608,2.5608,2.5608,2.5608
2012-10-03,2.5549,2.5549,2.5549,2.5549
2012-10-04,2.5787,2.5787,2.5787,2.5787
2012-10-05,2.5934,2.5934,2.5934,2.5934
2012-10-08,2.582,2.582,2.582,2.582
2012-10-09,2.592,2.592,2.592,2.592
2012-10-10,2.5654,2.5654,2.5654,2.5654
2012-10-11,2.553,2.553,2.553,2.553
2012-10-12,2.5753,2.5753,2.5753,2.5753
2012-10-15,2.57,2.57,2.57,2.57
2012-10-16,2.5913,2.5913,2.5913,2.5913
2012-10-17,2.613,2.613,2.613,2.613
2012-10-18,2.6049,2.6049,2.6049,2.6049
2012-10-19,2.592,2.592,2.592,2.592
2012-10-22,2.594,2.594,2.594,2.594
2012-10-23,2.5826,2.5826,2.5826,2.5826
2012-10-24,2.5674,2.5674,2.5674,2.5674
2012-10-25,2.5681,2.5681,2.5681,2.5681
2012-10-26,2.5478,2.5478,2.5478,2.5478
2012-10-29,2.54,2.54,2.54,2.54
2012-10-30,2.5523,2.5523,2.5523,2.5523
2012-10-31,2.5753,2.5753,2.5753,2.5753
2012-11-02,2.5621,2.5621,2.5621,2.5621
2012-11-05,2.5445,2.5445,2.5445,2.5445
2012-11-06,2.54,2.54,2.54,2.54
2012-11-07,2.5589,2.5589,2.5589,2.5589
2012-11-08,2.5164,2.5164,2.5164,2.5164
2012-11-09,2.5113,2.5113,2.5113,2.5113
2012-11-12,2.505,2.505,2.505,2.505
2012-11-13,2.4975,2.4975,2.4975,2.4975
2012-11-14,2.51,2.51,2.51,2.51
2012-11-15,2.5233,2.5233,2.5233,2.5233
2012-11-16,2.5044,2.5044,2.5044,2.5044
2012-11-19,2.5265,2.5265,2.5265,2.5265
2012-11-20,2.524,2.524,2.524,2.524
2012-11-21,2.5246,2.5246,2.5246,2.5246
2012-11-22,2.5445,2.5445,2.5445,2.5445
2012-11-23,2.5504,2.5504,2.5504,2.5504
2012-11-26,2.5674,2.5674,2.5674,2.5674
2012-11-27,2.582,2.582,2.582,2.582
2012-11-28,2.5687,2.5687,2.5687,2.5687
2012-11-29,2.5893,2.5893,2.5893,2.5893
2012-11-30,2.5833,2.5833,2.5833,2.5833
2012-12-03,2.5974,2.5974,2.5974,2.5974
2012-12-04,2.5826,2.5826,2.5826,2.5826
2012-12-05,2.6035,2.6035,2.6035,2.6035
2012-12-06,2.592,2.592,2.592,2.592
2012-12-07,2.5608,2.5608,2.5608,2.5608
2012-12-10,2.5426,2.5426,2.5426,2.5426
2012-12-11,2.5635,2.5635,2.5635,2.5635
2012-12-12,2.5733,2.5733,2.5733,2.5733
2012-12-13,2.59,2.59,2.59,2.59
2012-12-14,2.5981,2.5981,2.5981,2.5981
2012-12-17,2.611,2.611,2.611,2.611
2012-12-18,2.6062,2.6062,2.6062,2.6062
2012-12-19,2.6323,2.6323,2.6323,2.6323
2012-12-20,2.6295,2.6295,2.6295,2.6295
2012-12-21,2.6267,2.6267,2.6267,2.6267
2012-12-24,2.6192,2.6192,2.6192,2.6192
2012-12-27,2.6096,2.6096,2.6096,2.6096
2012-12-28,2.6233,2.6233,2.6233,2.6233
2012-12-31,2.6144,2.6144,2.6144,2.6144
2013-01-02,2.6281,2.6281,2.6281,2.6281
2013-01-03,2.584,2.584,2.584,2.584
2013-01-04,2.5368,2.5368,2.5368,2.5368
2013-01-07,2.5374,2.5374,2.5374,2.5374
2013-01-08,2.5635,2.5635,2.5635,2.5635
2013-01-09,2.5694,2.5694,2.5694,2.5694
2013-01-10,2.6049,2.6049,2.6049,2.6049
2013-01-11,2.6344,2.6344,2.6344,2.6344
2013-01-14,2.642,2.642,2.642,2.642
2013-01-15,2.5807,2.5807,2.5807,2.5807
2013-01-16,2.6137,2.6137,2.6137,2.6137
2013-01-17,2.6281,2.6281,2.6281,2.6281
2013-01-18,2.6288,2.6288,2.6288,2.6288
2013-01-21,2.5913,2.5913,2.5913,2.5913
2013-01-22,2.5988,2.5988,2.5988,2.5988
2013-01-23,2.5981,2.5981,2.5981,2.5981
2013-01-24,2.5853,2.5853,2.5853,2.5853
2013-01-25,2.6069,2.6069,2.6069,2.6069
2013-01-28,2.6103,2.6103,2.6103,2.6103
2013-01-29,2.6089,2.6089,2.6089,2.6089
2013-01-30,2.6302,2.6302,2.6302,2.6302
2013-01-31,2.6371,2.6371,2.6371,2.6371
2013-02-01,2.6427,2.6427,2.6427,2.6427
2013-02-04,2.666,2.666,2.666,2.666
2013-02-05,2.642,2.642,2.642,2.642
2013-02-06,2.6385,2.6385,2.6385,2.6385
2013-02-07,2.6295,2.6295,2.6295,2.6295
2013-02-08,2.6247,2.6247,2.6247,2.6247
2013-02-11,2.6344,2.6344,2.6344,2.6344
2013-02-12,2.6042,2.6042,2.6042,2.6042
2013-02-13,2.6069,2.6069,2.6069,2.6069
2013-02-14,2.6055,2.6055,2.6055,2.6055
2013-02-15,2.59,2.59,2.59,2.59
2013-02-18,2.584,2.584,2.584,2.584
2013-02-19,2.59,2.59,2.59,2.59
2013-02-20,2.6089,2.6089,2.6089,2.6089
2013-02-21,2.5661,2.5661,2.5661,2.5661
2013-02-22,2.5887,2.5887,2.5887,2.5887
2013-02-25,2.5907,2.5907,2.5907,2.5907
2013-02-26,2.592,2.592,2.592,2.592
2013-02-27,2.5569,2.5569,2.5569,2.5569
2013-02-28,2.57,2.57,2.57,2.57
2013-03-01,2.5687,2.5687,2.5687,2.5687
2013-03-04,2.5589,2.5589,2.5589,2.5589
2013-03-05,2.5714,2.5714,2.5714,2.5714
2013-03-06,2.5694,2.5694,2.5694,2.5694
2013-03-07,2.5549,2.5549,2.5549,2.5549
2013-03-08,2.5661,2.5661,2.5661,2.5661
2013-03-11,2.5556,2.5556,2.5556,2.5556
2013-03-12,2.5465,2.5465,2.5465,2.5465
2013-03-13,2.5504,2.5504,2.5504,2.5504
2013-03-14,2.5381,2.5381,2.5381,2.5381
2013-03-15,2.5478,2.5478,2.5478,2.5478
2013-03-18,2.5374,2.5374,2.5374,2.5374
2013-03-19,2.5374,2.5374,2.5374,2.5374
2013-03-20,2.5265,2.5265,2.5265,2.5265
2013-03-21,2.5107,2.5107,2.5107,2.5107
2013-03-22,2.5119,2.5119,2.5119,2.5119
2013-03-25,2.5458,2.5458,2.5458,2.5458
2013-03-26,2.51,2.51,2.51,2.51
2013-03-27,2.5013,2.5013,2.5013,2.5013
2013-03-28,2.4832,2.4832,2.4832,2.4832
2013-04-02,2.5,2.5,2.5,2.5
2013-04-03,2.4894,2.4894,2.4894,2.4894
2013-04-04,2.4894,2.4894,2.4894,2.4894
2013-04-05,2.4938,2.4938,2.4938,2.4938
2013-04-08,2.5536,2.5536,2.5536,2.5536
2013-04-09,2.5674,2.5674,2.5674,2.5674
2013-04-10,2.5907,2.5907,2.5907,2.5907
2013-04-11,2.5947,2.5947,2.5947,2.5947
2013-04-12,2.5807,2.5807,2.5807,2.5807
2013-04-15,2.5847,2.5847,2.5847,2.5847
2013-04-16,2.5813,2.5813,2.5813,2.5813
2013-04-17,2.611,2.611,2.611,2.611
2013-04-18,2.5813,2.5813,2.5813,2.5813
2013-04-19,2.5887,2.5887,2.5887,2.5887
2013-04-22,2.588,2.588,2.588,2.588
2013-04-23,2.5595,2.5595,2.5595,2.5595
2013-04-24,2.5523,2.5523,2.5523,2.5523
2013-04-25,2.5452,2.5452,2.5452,2.5452
2013-04-26,2.5413,2.5413,2.5413,2.5413
2013-04-29,2.5674,2.5674,2.5674,2.5674
2013-04-30,2.5589,2.5589,2.5589,2.5589
2013-05-02,2.5549,2.5549,2.5549,2.5549
2013-05-06,2.5556,2.5556,2.5556,2.5556
2013-05-07,2.5569,2.5569,2.5569,2.5569
2013-05-08,2.5615,2.5615,2.5615,2.5615
2013-05-09,2.574,2.574,2.574,2.574
2013-05-10,2.5661,2.5661,2.5661,2.5661
2013-05-13,2.5355,2.5355,2.5355,2.5355
2013-05-14,2.5394,2.5394,2.5394,2.5394
2013-05-15,2.5202,2.5202,2.5202,2.5202
2013-05-16,2.5088,2.5088,2.5088,2.5088
2013-05-17,2.5063,2.5063,2.5063,2.5063
2013-05-20,2.5189,2.5189,2.5189,2.5189
2013-05-21,2.5126,2.5126,2.5126,2.5126
2013-05-22,2.5208,2.5208,2.5208,2.5208
2013-05-23,2.5019,2.5019,2.5019,2.5019
2013-05-24,2.5082,2.5082,2.5082,2.5082
2013-05-27,2.517,2.517,2.517,2.517
2013-05-28,2.5107,2.5107,2.5107,2.5107
2013-05-29,2.482,2.482,2.482,2.482
2013-05-31,2.4728,2.4728,2.4728,2.4728
2013-06-03,2.482,2.482,2.482,2.482
2013-06-04,2.5088,2.5088,2.5088,2.5088
2013-06-05,2.5189,2.5189,2.5189,2.5189
2013-06-06,2.4956,2.4956,2.4956,2.4956
2013-06-07,2.4771,2.4771,2.4771,2.4771
2013-06-10,2.5285,2.5285,2.5285,2.5285
2013-06-11,2.5176,2.5176,2.5176,2.5176
2013-06-12,2.5291,2.5291,2.5291,2.5291
2013-06-13,2.5214,2.5214,2.5214,2.5214
2013-06-14,2.5787,2.5787,2.5787,2.5787
2013-06-17,2.57,2.57,2.57,2.57
2013-06-18,2.5747,2.5747,2.5747,2.5747
2013-06-19,2.5648,2.5648,2.5648,2.5648
2013-06-20,2.5253,2.5253,2.5253,2.5253
2013-06-21,2.4913,2.4913,2.4913,2.4913
2013-06-24,2.4826,2.4826,2.4826,2.4826
2013-06-25,2.4808,2.4808,2.4808,2.4808
2013-06-26,2.4673,2.4673,2.4673,2.4673
2013-06-27,2.4691,2.4691,2.4691,2.4691
2013-06-28,2.4734,2.4734,2.4734,2.4734
2013-07-01,2.4716,2.4716,2.4716,2.4716
2013-07-02,2.4576,2.4576,2.4576,2.4576
2013-07-03,2.4301,2.4301,2.4301,2.4301
2013-07-04,2.5164,2.5164,2.5164,2.5164
2013-07-05,2.54,2.54,2.54,2.54
2013-07-08,2.4552,2.4552,2.4552,2.4552
2013-07-09,2.4278,2.4278,2.4278,2.4278
2013-07-10,2.419,2.419,2.419,2.419
2013-07-11,2.4504,2.4504,2.4504,2.4504
2013-07-12,2.5119,2.5119,2.5119,2.5119
2013-07-15,2.4789,2.4789,2.4789,2.4789
2013-07-16,2.4888,2.4888,2.4888,2.4888
2013-07-17,2.5517,2.5517,2.5517,2.5517
2013-07-18,2.5615,2.5615,2.5615,2.5615
2013-07-19,2.5615,2.5615,2.5615,2.5615
2013-07-22,2.5714,2.5714,2.5714,2.5714
2013-07-23,2.5439,2.5439,2.5439,2.5439
2013-07-24,2.5589,2.5589,2.5589,2.5589
2013-07-25,2.5342,2.5342,2.5342,2.5342
2013-07-26,2.5549,2.5549,2.5549,2.5549
2013-07-29,2.553,2.553,2.553,2.553
2013-07-30,2.5562,2.5562,2.5562,2.5562
2013-07-31,2.5413,2.5413,2.5413,2.5413
2013-08-01,2.5439,2.5439,2.5439,2.5439
2013-08-02,2.5285,2.5285,2.5285,2.5285
2013-08-05,2.5602,2.5602,2.5602,2.5602
2013-08-06,2.5582,2.5582,2.5582,2.5582
2013-08-07,2.5582,2.5582,2.5582,2.5582
2013-08-08,2.5733,2.5733,2.5733,2.5733
2013-08-09,2.5913,2.5913,2.5913,2.5913
2013-08-12,2.5753,2.5753,2.5753,2.5753
2013-08-13,2.5767,2.5767,2.5767,2.5767
2013-08-14,2.5628,2.5628,2.5628,2.5628
2013-08-16,2.5641,2.5641,2.5641,2.5641
2013-08-19,2.5484,2.5484,2.5484,2.5484
2013-08-20,2.5602,2.5602,2.5602,2.5602
2013-08-21,2.5667,2.5667,2.5667,2.5667
2013-08-22,2.5543,2.5543,2.5543,2.5543
2013-08-23,2.5635,2.5635,2.5635,2.5635
2013-08-26,2.5641,2.5641,2.5641,2.5641
2013-08-27,2.5497,2.5497,2.5497,2.5497
2013-08-28,2.5523,2.5523,2.5523,2.5523
2013-08-29,2.5176,2.5176,2.5176,2.5176
2013-08-30,2.5221,2.5221,2.5221,2.5221
2013-09-02,2.5265,2.5265,2.5265,2.5265
2013-09-03,2.5082,2.5082,2.5082,2.5082
2013-09-04,2.5126,2.5126,2.5126,2.5126
2013-09-05,2.5126,2.5126,2.5126,2.5126
2013-09-06,2.4975,2.4975,2.4975,2.4975
2013-09-09,2.5202,2.5202,2.5202,2.5202
2013-09-10,2.5381,2.5381,2.5381,2.5381
2013-09-11,2.5556,2.5556,2.5556,2.5556
2013-09-12,2.5714,2.5714,2.5714,2.5714
2013-09-13,2.5747,2.5747,2.5747,2.5747
2013-09-16,2.5988,2.5988,2.5988,2.5988
2013-09-17,2.5927,2.5927,2.5927,2.5927
2013-09-18,2.5813,2.5813,2.5813,2.5813
2013-09-19,2.6532,2.6532,2.6532,2.6532
2013-09-20,2.6247,2.6247,2.6247,2.6247
2013-09-23,2.6144,2.6144,2.6144,2.6144
2013-09-24,2.611,2.611,2.611,2.611
2013-09-25,2.6151,2.6151,2.6151,2.6151
2013-09-26,2.6185,2.6185,2.6185,2.6185
2013-09-27,2.6082,2.6082,2.6082,2.6082
2013-09-30,2.624,2.624,2.624,2.624
2013-10-01,2.6323,2.6323,2.6323,2.6323
2013-10-02,2.6267,2.6267,2.6267,2.6267
2013-10-03,2.6476,2.6476,2.6476,2.6476
2013-10-04,2.6511,2.6511,2.6511,2.6511
2013-10-07,2.6427,2.6427,2.6427,2.6427
2013-10-08,2.6497,2.6497,2.6497,2.6497
2013-10-09,2.6344,2.6344,2.6344,2.6344
2013-10-10,2.6413,2.6413,2.6413,2.6413
2013-10-11,2.6476,2.6476,2.6476,2.6476
2013-10-14,2.6476,2.6476,2.6476,2.6476
2013-10-15,2.6525,2.6525,2.6525,2.6525
2013-10-16,2.6546,2.6546,2.6546,2.6546
2013-10-17,2.6702,2.6702,2.6702,2.6702
2013-10-18,2.6824,2.6824,2.6824,2.6824
2013-10-21,2.6731,2.6731,2.6731,2.6731
2013-10-22,2.6738,2.6738,2.6738,2.6738
2013-10-23,2.6918,2.6918,2.6918,2.6918
2013-10-24,2.6954,2.6954,2.6954,2.6954
2013-10-25,2.6918,2.6918,2.6918,2.6918
2013-10-28,2.7012,2.7012,2.7012,2.7012
2013-10-29,2.686,2.686,2.686,2.686
2013-10-30,2.6896,2.6896,2.6896,2.6896
2013-10-31,2.6846,2.6846,2.6846,2.6846
2013-11-04,2.6462,2.6462,2.6462,2.6462
2013-11-05,2.6476,2.6476,2.6476,2.6476
2013-11-06,2.6553,2.6553,2.6553,2.6553
2013-11-07,2.6539,2.6539,2.6539,2.6539
2013-11-08,2.6302,2.6302,2.6302,2.6302
2013-11-12,2.5853,2.5853,2.5853,2.5853
2013-11-13,2.6158,2.6158,2.6158,2.6158
2013-11-14,2.6357,2.6357,2.6357,2.6357
2013-11-15,2.6295,2.6295,2.6295,2.6295
2013-11-18,2.6532,2.6532,2.6532,2.6532
2013-11-19,2.6525,2.6525,2.6525,2.6525
2013-11-20,2.6483,2.6483,2.6483,2.6483
2013-11-21,2.6434,2.6434,2.6434,2.6434
2013-11-22,2.6448,2.6448,2.6448,2.6448
2013-11-25,2.6274,2.6274,2.6274,2.6274
2013-11-26,2.6274,2.6274,2.6274,2.6274
2013-11-27,2.6212,2.6212,2.6212,2.6212
2013-11-28,2.624,2.624,2.624,2.624
2013-11-29,2.6233,2.6233,2.6233,2.6233
2013-12-02,2.6709,2.6709,2.6709,2.6709
2013-12-03,2.6589,2.6589,2.6589,2.6589
2013-12-04,2.6653,2.6653,2.6653,2.6653
2013-12-05,2.6781,2.6781,2.6781,2.6781
2013-12-06,2.681,2.681,2.681,2.681
2013-12-09,2.6838,2.6838,2.6838,2.6838
2013-12-10,2.6824,2.6824,2.6824,2.6824
2013-12-11,2.7159,2.7159,2.7159,2.7159
2013-12-12,2.7108,2.7108,2.7108,2.7108
2013-12-13,2.713,2.713,2.713,2.713
2013-12-16,2.7174,2.7174,2.7174,2.7174
2013-12-17,2.7322,2.7322,2.7322,2.7322
2013-12-18,2.7315,2.7315,2.7315,2.7315
2013-12-19,2.7382,2.7382,2.7382,2.7382
2013-12-20,2.7108,2.7108,2.7108,2.7108
2013-12-23,2.7078,2.7078,2.7078,2.7078
2013-12-24,2.7005,2.7005,2.7005,2.7005
2013-12-27,2.694,2.694,2.694,2.694
2013-12-30,2.6954,2.6954,2.6954,2.6954
2013-12-31,2.6983,2.6983,2.6983,2.6983
2014-01-02,2.6882,2.6882,2.6882,2.6882
2014-01-03,2.6875,2.6875,2.6875,2.6875
